1342253970	MGE_3681
1342253971	MGE_3448
1342262922	MGE_4048
1342262923	MGE_4206
1342262925	MGE_4095
1342265810	MGE_4134
1342268284	MGE_3149
1342268285	MGE_4602
1342268286	MGE_4524
